ABYW|271,140|623,933|Tue, 10 September 2019 15:10:00|651ZM-Y47V
TATG|106,476|510,452|Tue, 10 September 2019 15:14:00|707GT-R4H
RMIU|687,650|367,059|Tue, 10 September 2019 15:16:00|647UE-P1B
DETO|771,610|798,825|Tue, 10 September 2019 15:20:00|47IS-F22Z
MPDJ|142,293|615,638|Tue, 10 September 2019 15:22:00|799DI-P5O
SCLC|23,827|994,836|Tue, 10 September 2019 15:25:00|625FI-Z28F
RCDO|657,405|967,836|Tue, 10 September 2019 15:29:00|694FK-R54I
CAOS|651,606|445,871|Tue, 10 September 2019 15:34:00|212CW-I43M
CCCK|64,152|887,590|Tue, 10 September 2019 15:39:00|548OP-T19J
MOAL|722,817|825,128|Tue, 10 September 2019 15:45:00|593WP-T42L
LBCA|664,070|867,074|Tue, 10 September 2019 15:51:00|701RH-X83W
VBLF|710,596|567,445|Tue, 10 September 2019 15:53:00|12JU-C87Y
JLGA|257,509|168,563|Tue, 10 September 2019 15:56:00|866LB-Y2P
CPSP|318,742|182,004|Tue, 10 September 2019 16:00:00|160OV-H84U
DUCV|625,385|144,388|Tue, 10 September 2019 16:06:00|433RR-E45W
JYBW|370,490|560,613|Tue, 10 September 2019 16:07:00|574AZ-I13I
GDNZ|581,651|815,519|Tue, 10 September 2019 16:08:00|841WB-O56O
MEES|316,305|5,158|Tue, 10 September 2019 16:13:00|763GX-T62E
MMRS|690,286|425,156|Tue, 10 September 2019 16:14:00|24EG-M56F
RMRW|179,184|545,434|Tue, 10 September 2019 16:16:00|921GB-P2D
VBLF|202,875|688,592|Tue, 10 September 2019 16:22:00|502BN-O18I
JRVA|616,817|580,604|Tue, 10 September 2019 16:24:00|108MA-Q10U
AFGY|742,007|779,021|Tue, 10 September 2019 16:27:00|845SN-Z14E
JQUH|702,712|506,421|Tue, 10 September 2019 16:29:00|559BI-R81D
MTBI|199,627|429,210|Tue, 10 September 2019 16:33:00|290GD-T32D
CAQQ|734,071|498,031|Tue, 10 September 2019 16:37:00|521EZ-J44C
JCEF|606,245|348,221|Tue, 10 September 2019 16:39:00|616VH-L89T
JCEF|470,946|843,253|Tue, 10 September 2019 16:43:00|399IA-P64S
DGAF|73,427|290,057|Tue, 10 September 2019 16:48:00|611TK-A88W
ALOP|445,017|526,587|Tue, 10 September 2019 16:54:00|8JH-B79P
JDIP|692,165|412,442|Tue, 10 September 2019 16:57:00|388NV-I11H
LEMF|919,676|364,678|Tue, 10 September 2019 17:00:00|928YJ-N41A
RBOF|289,329|278,501|Tue, 10 September 2019 17:03:00|70GZ-A31A
LAEO|684,205|965,254|Tue, 10 September 2019 17:07:00|877MF-X43V
NLAP|886,501|319,001|Tue, 10 September 2019 17:11:00|24DG-T40W
JMRH|387,805|508,734|Tue, 10 September 2019 17:15:00|893HA-E96J
JJTS|11,661|89,928|Tue, 10 September 2019 17:18:00|362CO-C50T
BDNB|191,613|569,679|Tue, 10 September 2019 17:20:00|361HK-N4Q
JDBO|603,176|149,123|Tue, 10 September 2019 17:23:00|807SF-V87V
GITB|844,069|446,074|Tue, 10 September 2019 17:25:00|439IW-H45W
GITB|677,705|268,387|Tue, 10 September 2019 17:29:00|274QT-J93S
ARON|309,126|231,521|Tue, 10 September 2019 17:35:00|283DB-O63Q
JCEF|790,972|499,496|Tue, 10 September 2019 17:39:00|149VQ-J60B
JMYV|802,220|763,909|Tue, 10 September 2019 17:42:00|385BY-Q35W
LBCA|567,692|767,225|Tue, 10 September 2019 17:48:00|331IF-X14H
CMBL|953,238|973,431|Tue, 10 September 2019 17:51:00|572SV-A63N
REBW|65,289|277,904|Tue, 10 September 2019 17:57:00|404DY-Y6Z
RFMR|967,719|773,288|Tue, 10 September 2019 18:00:00|258IV-T33N
JDBO|742,138|527,088|Tue, 10 September 2019 18:01:00|965OQ-R51D
JGLM|217,408|246,935|Tue, 10 September 2019 18:02:00|950BZ-R37K
CCCK|196,782|637,405|Tue, 10 September 2019 18:07:00|531DI-C90P
RICO|813,681|406,690|Tue, 10 September 2019 18:12:00|865MT-C18M
COPB|933,050|309,663|Tue, 10 September 2019 18:18:00|482QU-I4C
LMAS|741,326|170,736|Tue, 10 September 2019 18:24:00|19FI-G92K
AALP|449,121|263,808|Tue, 10 September 2019 18:28:00|420SO-J4C
KTEA|283,270|34,689|Tue, 10 September 2019 18:30:00|905ZW-G35R
NLAP|786,315|875,642|Tue, 10 September 2019 18:31:00|825BI-C37V
LEMF|581,928|532,643|Tue, 10 September 2019 18:32:00|390PZ-H71V
AALP|950,841|660,381|Tue, 10 September 2019 18:37:00|185CR-C29C
EDNB|312,835|56,393|Tue, 10 September 2019 18:38:00|181SR-T55M
TJEO|499,582|477,821|Tue, 10 September 2019 18:44:00|186LI-V61T
TBET|885,547|891,054|Tue, 10 September 2019 18:48:00|631FZ-T17L
MSBC|375,975|18,847|Tue, 10 September 2019 18:49:00|529BD-W33E
SDCD|135,798|678,800|Tue, 10 September 2019 18:51:00|687PK-D73W
JVSI|523,185|783,086|Tue, 10 September 2019 18:55:00|348MC-C81V
REBW|409,164|531,541|Tue, 10 September 2019 19:00:00|686AH-U54O
GZAF|700,564|940,352|Tue, 10 September 2019 19:05:00|995EY-L76L
RMAN|396,013|317,880|Tue, 10 September 2019 19:07:00|584DP-N54M
RYAJ|632,978|863,817|Tue, 10 September 2019 19:10:00|858NS-A38P
DSJH|236,786|404,559|Tue, 10 September 2019 19:15:00|324HL-D3I
JEPX|196,414|284,057|Tue, 10 September 2019 19:16:00|232JU-C20L
MTBI|942,202|145,479|Tue, 10 September 2019 19:21:00|365RM-M93J
MBPA|477,300|683,613|Tue, 10 September 2019 19:24:00|653IK-Y96O
JDFW|969,777|542,476|Tue, 10 September 2019 19:26:00|537ZG-B73O
GBMK|313,731|952,633|Tue, 10 September 2019 19:30:00|279VH-G32J
SDFO|613,846|353,017|Tue, 10 September 2019 19:31:00|550CL-Q45M
MEAW|678,124|110,388|Tue, 10 September 2019 19:37:00|492GA-E30U
JDCO|585,837|886,795|Tue, 10 September 2019 19:43:00|38CN-U79F
JDFW|390,452|860,304|Tue, 10 September 2019 19:49:00|387NU-C52X
MMRS|670,258|889,204|Tue, 10 September 2019 19:50:00|188IO-Z32Z
DHEB|833,983|602,357|Tue, 10 September 2019 19:54:00|933QL-G6D
RDDJ|774,444|172,840|Tue, 10 September 2019 20:00:00|766ZM-J12E
MICR|246,024|364,619|Tue, 10 September 2019 20:05:00|467RC-X3J
SDAP|770,288|256,925|Tue, 10 September 2019 20:06:00|65PP-Y59R
RCLN|420,228|844,201|Tue, 10 September 2019 20:11:00|691WL-Q72T
ABYW|301,401|44,589|Tue, 10 September 2019 20:12:00|58RE-H94V
SHLV|627,784|21,475|Tue, 10 September 2019 20:14:00|383KJ-E44C
JAPD|693,066|346,750|Tue, 10 September 2019 20:20:00|605MO-R20M
PMML|38,640|898,020|Tue, 10 September 2019 20:22:00|927SA-C18K
DEVQ|596,177|852,928|Tue, 10 September 2019 20:26:00|367FG-H54X
GITB|576,256|268,098|Tue, 10 September 2019 20:32:00|51UK-S49Y
SDCD|173,907|586,278|Tue, 10 September 2019 20:33:00|254VC-L35P
ALSE|534,204|969,041|Tue, 10 September 2019 20:37:00|693XJ-L18Q
LUNW|371,435|339,318|Tue, 10 September 2019 20:39:00|802QE-Z4Q
VBTC|864,420|417,297|Tue, 10 September 2019 20:40:00|878UW-P72K
ENPE|577,679|302,130|Tue, 10 September 2019 20:46:00|912PK-S83D
ABCM|492,994|255,747|Tue, 10 September 2019 20:52:00|513IS-D9X
ELGV|336,735|304,699|Tue, 10 September 2019 20:55:00|395LK-Y64S
VMRK|114,295|235,489|Tue, 10 September 2019 21:00:00|259SC-M80B
MMOS|784,913|901,661|Tue, 10 September 2019 21:05:00|112DV-G7E
GITB|980,607|921,925|Tue, 10 September 2019 21:08:00|979FQ-C86K
PCRI|633,765|896,815|Tue, 10 September 2019 21:11:00|262HA-N18G
RRTC|942,200|442,935|Tue, 10 September 2019 21:13:00|462UK-S24W
MAGZ|409,541|38,921|Tue, 10 September 2019 21:19:00|126WR-J49N
EUSM|883,587|898,653|Tue, 10 September 2019 21:25:00|255ID-U85M
TATG|120,634|959,941|Tue, 10 September 2019 21:27:00|916OO-N20F
ALSE|436,097|622,290|Tue, 10 September 2019 21:33:00|978MP-C28W
PMML|46,509|394,738|Tue, 10 September 2019 21:34:00|447XT-V95X
JLIK|460,425|658,007|Tue, 10 September 2019 21:40:00|885UO-F21R
RCVA|819,892|582,998|Tue, 10 September 2019 21:41:00|429MQ-E64Z
JPGJ|745,675|592,747|Tue, 10 September 2019 21:43:00|292IK-X52T
FTCB|113,116|541,224|Tue, 10 September 2019 21:49:00|690YT-N3M
GZAF|367,555|58,362|Tue, 10 September 2019 21:53:00|153GE-P54Z
SDAP|150,965|464,960|Tue, 10 September 2019 21:55:00|341AD-M34Y
LMAS|677,944|202,058|Tue, 10 September 2019 21:56:00|255LU-C92R
JGUF|598,393|753,123|Tue, 10 September 2019 22:00:00|326BS-I93T
MICR|864,568|229,350|Tue, 10 September 2019 22:05:00|631OV-M37P
FVFR|698,761|687,981|Tue, 10 September 2019 22:07:00|388ZU-O98X
KVNY|290,730|893,294|Tue, 10 September 2019 22:09:00|939TH-A72R
EUSM|327,848|797,287|Tue, 10 September 2019 22:10:00|926EY-G59G
MFAY|163,561|259,544|Tue, 10 September 2019 22:16:00|339WO-Y98S
PCNG|110,425|908,535|Tue, 10 September 2019 22:22:00|252CC-S99S
JBBO|747,907|749,202|Tue, 10 September 2019 22:23:00|303JH-W9N
JCEF|323,188|405,038|Tue, 10 September 2019 22:25:00|348TX-G79W
MBGS|455,007|862,612|Tue, 10 September 2019 22:28:00|563VX-X56M
MEGS|200,338|789,641|Tue, 10 September 2019 22:32:00|835JM-C88Q
NDGI|484,047|444,932|Tue, 10 September 2019 22:36:00|22YA-N59U
MEGS|900,098|172,432|Tue, 10 September 2019 22:39:00|935NX-E55C
MICR|920,685|337,348|Tue, 10 September 2019 22:44:00|941RQ-X61M
CPSP|650,042|691,825|Tue, 10 September 2019 22:47:00|547PJ-I69X
MMRS|519,698|846,702|Tue, 10 September 2019 22:48:00|494II-A34J
ADDA|429,576|945,131|Tue, 10 September 2019 22:50:00|704AU-A13P
ARPM|924,592|989,977|Tue, 10 September 2019 22:51:00|946YH-O31M
JSCN|519,512|669,943|Tue, 10 September 2019 22:57:00|370LS-U33S
JSOR|961,970|365,314|Tue, 10 September 2019 00:00:00|967TP-N28I
CAP1Z|257,610|225,998|Tue, 10 September 2019 00:03:00|67BM-B21C
GDNZ|51,460|356,612|Tue, 10 September 2019 00:08:00|740ZA-Z33Q
MMCX|204,894|528,848|Tue, 10 September 2019 00:12:00|233TP-G61T
LANL|560,297|515,263|Tue, 10 September 2019 00:15:00|825SG-A28X
COPB|999,878|245,791|Tue, 10 September 2019 00:18:00|578SY-I24S
JCRL|877,297|454,786|Tue, 10 September 2019 00:23:00|922FV-J20S
RMUM|488,272|360,955|Tue, 10 September 2019 00:29:00|972SM-R6U
ALOP|144,190|690,896|Tue, 10 September 2019 00:32:00|320CA-Y97U
JGUF|737,088|52,672|Tue, 10 September 2019 00:36:00|728DB-P48B
JULT|697,102|267,709|Tue, 10 September 2019 00:38:00|696ZK-Q63Y
MFOC|685,298|920,988|Tue, 10 September 2019 00:44:00|987KO-A47N
LBD1Z|511,472|853,275|Tue, 10 September 2019 00:46:00|716JK-B74J
DJCQ|362,652|924,998|Tue, 10 September 2019 00:48:00|870XO-I35M
JDCO|807,485|824,497|Tue, 10 September 2019 00:51:00|97CH-I14I
RPDB|311,860|707,585|Tue, 10 September 2019 00:57:00|347NO-E9H
CPSP|198,748|403,504|Tue, 10 September 2019 01:00:00|965CP-M94N
RFMR|750,737|855,829|Tue, 10 September 2019 01:04:00|573JN-R93H
JAPD|700,041|62,104|Tue, 10 September 2019 01:05:00|87YB-D42W
ALMB|293,927|109,980|Tue, 10 September 2019 01:09:00|465XZ-V31G
EUSM|659,036|920,468|Tue, 10 September 2019 01:11:00|207NS-T99F
RCDO|194,468|990,953|Tue, 10 September 2019 01:12:00|258HZ-E59I
LJPQ|87,321|276,640|Tue, 10 September 2019 01:16:00|631XJ-N1V
LBCA|459,929|44,586|Tue, 10 September 2019 01:22:00|397BU-Q47P
AMAF|812,219|238,498|Tue, 10 September 2019 01:27:00|409JI-G87U
DCPP|695,212|776,544|Tue, 10 September 2019 01:28:00|491EL-F43N
ABCM|187,409|140,233|Tue, 10 September 2019 01:29:00|534EV-Z3B
LBD1Z|747,963|343,026|Tue, 10 September 2019 01:30:00|848ZR-I94F
MLIU|975,817|590,514|Tue, 10 September 2019 01:33:00|181MV-Y57D
TBET|830,287|455,357|Tue, 10 September 2019 01:38:00|249UZ-D21M
JDFW|952,690|325,636|Tue, 10 September 2019 01:40:00|825TV-I16E
RRRQ|944,631|105,079|Tue, 10 September 2019 01:43:00|308LU-Q10P
JMCE|845,347|516,747|Tue, 10 September 2019 01:47:00|44JX-C9X
RFTX|484,385|329,428|Tue, 10 September 2019 01:51:00|81PF-N70K
REBW|630,975|796,188|Tue, 10 September 2019 01:53:00|126GX-Y34J
PMML|55,179|500,258|Tue, 10 September 2019 01:54:00|567VT-Z82B
VMRK|322,627|37,325|Tue, 10 September 2019 01:57:00|145JF-Z61P
LPPO|758,186|867,318|Tue, 10 September 2019 01:58:00|196RP-K61T
DEVQ|661,934|725,263|Tue, 10 September 2019 01:59:00|312TT-C89L
CTIZ|970,956|758,089|Tue, 10 September 2019 02:00:00|207NO-V32P
MBBW|703,675|118,422|Tue, 10 September 2019 02:04:00|728IQ-A1D
GZAF|899,076|166,471|Tue, 10 September 2019 02:05:00|316EX-B69D
AALP|785,385|683,865|Tue, 10 September 2019 02:11:00|220AU-V27P
MAAA|207,778|98,402|Tue, 10 September 2019 02:15:00|13AN-M4O
ARPM|797,367|773,876|Tue, 10 September 2019 02:17:00|14AU-J89M
ABRB|936,576|378,219|Tue, 10 September 2019 02:19:00|516IR-O47V
SUBH|373,083|105,292|Tue, 10 September 2019 02:24:00|538OH-D57Y
ROYI|620,814|398,694|Tue, 10 September 2019 02:30:00|489CY-N22Y
JJTS|894,440|216,062|Tue, 10 September 2019 02:36:00|18EC-X28U
JLIK|865,472|309,388|Tue, 10 September 2019 02:39:00|141IW-D79H
JBFR|860,246|500,634|Tue, 10 September 2019 02:45:00|552UD-Z30G
EEDQ|873,812|383,726|Tue, 10 September 2019 02:46:00|650JM-E27C
CMJE|591,901|264,211|Tue, 10 September 2019 02:52:00|718NY-F73S
CTIZ|884,397|234,388|Tue, 10 September 2019 02:56:00|438SX-K67Z
MPTW|249,803|220,556|Tue, 10 September 2019 02:57:00|57FZ-Y9E
ANJU|590,706|125,667|Tue, 10 September 2019 03:00:00|730MS-K39Z
RAYW|97,453|141,337|Tue, 10 September 2019 03:04:00|614ZC-P79X
RBOF|675,712|26,332|Tue, 10 September 2019 03:05:00|36GI-Y96M
JAYV|488,336|827,979|Tue, 10 September 2019 03:07:00|221TN-O97U
LMRN|773,194|892,783|Tue, 10 September 2019 03:11:00|269AO-Y24M
JLIK|471,958|774,475|Tue, 10 September 2019 03:13:00|945GE-P7C
MLIU|688,581|492,167|Tue, 10 September 2019 03:14:00|367LC-V79M
ETDY|758,384|668,351|Tue, 10 September 2019 03:17:00|295AJ-Z72M
RMTP|765,827|907,285|Tue, 10 September 2019 03:21:00|731VI-C17I
METU|910,962|454,452|Tue, 10 September 2019 03:24:00|959HE-Y3E
JRVA|222,890|615,850|Tue, 10 September 2019 03:26:00|233RP-D58A
PGMQ|849,839|364,438|Tue, 10 September 2019 03:30:00|568PR-P98C
KSAR|316,816|593,799|Tue, 10 September 2019 03:36:00|58VG-G18Y
MTBI|335,913|3,764|Tue, 10 September 2019 03:41:00|168XR-X63E
JGDK|203,006|138,254|Tue, 10 September 2019 03:45:00|232OP-H55V
FERN|131,093|672,946|Tue, 10 September 2019 03:48:00|520RD-W12G
RCPS|311,942|642,399|Tue, 10 September 2019 03:49:00|375SG-X14L
ITRK|343,340|499,419|Tue, 10 September 2019 03:52:00|146GM-M42J
JOVB|629,388|851,405|Tue, 10 September 2019 03:56:00|844CW-J26F
CPSP|444,504|739,937|Tue, 10 September 2019 03:58:00|563KK-T98L
MBDR|196,584|773,511|Tue, 10 September 2019 04:00:00|394PI-M48A
ATAF|827,587|724,997|Tue, 10 September 2019 04:06:00|59FY-G83M
MPTW|607,126|995,207|Tue, 10 September 2019 04:10:00|47BU-W4S
MACU|552,035|889,366|Tue, 10 September 2019 04:14:00|123UH-K18H
KDLC|202,858|674,290|Tue, 10 September 2019 04:16:00|748HB-P2R
GYMH|96,492|352,449|Tue, 10 September 2019 04:19:00|934VC-H88L
VBLF|910,471|195,600|Tue, 10 September 2019 04:25:00|25KO-M21Q
DAOO|405,300|888,204|Tue, 10 September 2019 04:27:00|543QR-B40S
MAGZ|78,820|873,671|Tue, 10 September 2019 04:30:00|906KT-M62K
BDCQ|723,145|120,192|Tue, 10 September 2019 04:35:00|289IW-H64E
JJRS|891,257|881,197|Tue, 10 September 2019 04:38:00|422JM-C17F
JBMA|832,933|9,174|Tue, 10 September 2019 04:44:00|914VF-I87W
MMCX|889,394|491,897|Tue, 10 September 2019 04:46:00|43TT-D87V
ENPE|528,005|664,711|Tue, 10 September 2019 04:52:00|476KZ-Z82E
ABYW|9,190|121,222|Tue, 10 September 2019 04:53:00|397JO-W8M
DHEB|668,515|855,942|Tue, 10 September 2019 04:59:00|825WS-O55R
JABT|923,871|960,469|Tue, 10 September 2019 05:00:00|912SX-Z81B
PMML|929,562|70,765|Tue, 10 September 2019 05:05:00|57BB-O68T
ANGL|469,612|892,208|Tue, 10 September 2019 05:06:00|349FN-O24G
TBET|6,954|463,151|Tue, 10 September 2019 05:10:00|345PH-H73O
JCEF|976,406|626,587|Tue, 10 September 2019 05:14:00|893NJ-A7S
CPSP|605,663|211,706|Tue, 10 September 2019 05:20:00|734JP-Z69X
SDCD|706,814|81,547|Tue, 10 September 2019 05:21:00|407WX-W41C
DAOO|856,190|990,951|Tue, 10 September 2019 05:23:00|99HQ-G52X
KSAR|326,393|489,275|Tue, 10 September 2019 05:24:00|474VV-R53P
GDNZ|219,473|735,899|Tue, 10 September 2019 05:27:00|630HT-H33L
JMEO|184,603|100,424|Tue, 10 September 2019 05:28:00|530YI-I81J
JJRS|755,251|158,198|Tue, 10 September 2019 05:32:00|929RA-D52K
MMOS|341,674|26,046|Tue, 10 September 2019 05:33:00|908IG-L8D
HDAL|662,149|187,976|Tue, 10 September 2019 05:36:00|299PY-J54Y
HBOC|736,137|381,505|Tue, 10 September 2019 05:42:00|850HY-X63Z
FVFR|577,642|133,753|Tue, 10 September 2019 05:45:00|671QK-U61Y
JFBA|731,139|865,680|Tue, 10 September 2019 05:49:00|842MG-Q30Y
MMOS|216,861|491,554|Tue, 10 September 2019 05:52:00|170PE-Y88J
AALP|678,043|643,801|Tue, 10 September 2019 05:58:00|436FY-S33W
RDDJ|752,173|16,709|Tue, 10 September 2019 06:00:00|980CQ-H73Y
RPPP|534,376|769,565|Tue, 10 September 2019 06:05:00|401KF-A2W
VMMJ|58,998|456,126|Tue, 10 September 2019 06:08:00|340YY-Z82X
MMCX|950,029|81,209|Tue, 10 September 2019 06:13:00|998BC-V92D
GITB|803,003|692,591|Tue, 10 September 2019 06:17:00|218HU-B48T
LPPO|963,696|220,147|Tue, 10 September 2019 06:20:00|486FP-N1M
AELH|692,399|729,277|Tue, 10 September 2019 06:23:00|625QO-G74F
LMAS|834,123|670,847|Tue, 10 September 2019 06:29:00|567AT-M7T
HBOC|869,142|796,706|Tue, 10 September 2019 06:33:00|710CP-J2A
LFCA|871,123|104,650|Tue, 10 September 2019 06:37:00|359JU-Y47R
RAYW|992,455|649,378|Tue, 10 September 2019 06:39:00|221GL-N10I
JABT|544,729|210,557|Tue, 10 September 2019 06:44:00|168UA-D43S
KTEA|312,599|189,930|Tue, 10 September 2019 06:46:00|27YK-U69O
TATG|437,753|267,663|Tue, 10 September 2019 06:50:00|1QY-X16S
MICR|515,418|21,439|Tue, 10 September 2019 06:51:00|592AS-E40D
ESPS|793,070|639,259|Tue, 10 September 2019 06:57:00|669DW-J82D
ARPM|406,596|403,795|Tue, 10 September 2019 07:00:00|90MU-G12N
ELGV|235,015|967,847|Tue, 10 September 2019 07:03:00|893PT-Y21L
KSAR|748,396|55,022|Tue, 10 September 2019 07:07:00|805HS-M37V
CCGC|148,390|945,421|Tue, 10 September 2019 07:09:00|401OP-U5Q
CCDS|887,786|623,164|Tue, 10 September 2019 07:15:00|288RJ-J67Z
CAQQ|507,091|685,159|Tue, 10 September 2019 07:16:00|209PP-F2T
VMRK|38,820|808,052|Tue, 10 September 2019 07:22:00|203VO-I65W
JRIE|901,853|442,003|Tue, 10 September 2019 07:28:00|148YJ-K1R
LBD1Z|560,704|41,348|Tue, 10 September 2019 07:31:00|443JX-X12H
COPB|777,095|740,625|Tue, 10 September 2019 07:32:00|105ZI-A55F
SDCD|327,324|448,242|Tue, 10 September 2019 07:35:00|236SQ-T97W
SLBK|368,582|307,901|Tue, 10 September 2019 07:38:00|434FV-W38R
RCVA|437,405|727,985|Tue, 10 September 2019 07:42:00|420TH-I15F
AELH|106,760|565,069|Tue, 10 September 2019 07:46:00|889VF-N13Q
ABRB|282,241|292,021|Tue, 10 September 2019 07:48:00|944KY-Z67P
REBW|601,228|947,371|Tue, 10 September 2019 07:51:00|485GG-F3K
JVNU|153,708|487,465|Tue, 10 September 2019 07:53:00|878QG-K39G
ITRK|777,610|380,054|Tue, 10 September 2019 07:58:00|498PE-T50W
JDBO|676,287|142,979|Tue, 10 September 2019 08:00:00|388HD-O32W
EDNB|171,829|373,033|Tue, 10 September 2019 08:06:00|309YU-X30K
JOHD|58,642|890,739|Tue, 10 September 2019 08:08:00|526EH-U45Q
LJPQ|100,870|861,002|Tue, 10 September 2019 08:14:00|17XL-E47G
KVNY|482,995|515,746|Tue, 10 September 2019 08:15:00|952MA-Z51A
JRIE|371,476|587,309|Tue, 10 September 2019 08:21:00|48HA-C12S
JGDK|58,524|669,231|Tue, 10 September 2019 08:26:00|271VC-I26E
TBET|205,804|387,404|Tue, 10 September 2019 08:32:00|82PF-A80N
AMBP|943,127|840,403|Tue, 10 September 2019 08:36:00|731IB-D69R
JPGJ|784,519|301,376|Tue, 10 September 2019 08:38:00|751YD-V90F
CMJE|297,955|10,317|Tue, 10 September 2019 08:40:00|471ZP-L37L
JAYV|328,648|96,483|Tue, 10 September 2019 08:42:00|157ZZ-R91Z
RECM|310,624|743,076|Tue, 10 September 2019 08:47:00|819ZS-L79V
MAGZ|286,862|910,879|Tue, 10 September 2019 08:48:00|446QI-L18Z
RAYW|636,518|986,399|Tue, 10 September 2019 08:54:00|354KM-T97H
CCDS|671,501|27,802|Tue, 10 September 2019 09:00:00|845RR-X16S
SDCD|863,265|300,268|Tue, 10 September 2019 09:06:00|400EA-R72X
PCNG|472,450|204,188|Tue, 10 September 2019 09:11:00|136YQ-E32E
ETDY|249,793|371,053|Tue, 10 September 2019 09:15:00|396XS-B44F
ETDY|584,365|160,065|Tue, 10 September 2019 09:21:00|212EH-U10G
EJBM|919,579|334,631|Tue, 10 September 2019 09:26:00|188SY-Y34K
LQUQ|204,661|648,372|Tue, 10 September 2019 09:31:00|184YY-K5U
CCDS|7,596|426,328|Tue, 10 September 2019 09:33:00|98KW-T80N
ITRK|461,384|377,203|Tue, 10 September 2019 16:39:00|548TT-J38Q
EDNB|156,236|398,639|Tue, 10 September 2019 16:44:00|686TG-P44U
GASR|303,140|99,401|Tue, 10 September 2019 16:50:00|997OP-C47W
RYAJ|464,426|750,069|Tue, 10 September 2019 16:52:00|433ME-N34A
FVFR|743,374|244,844|Tue, 10 September 2019 16:53:00|366JO-B62M
JRVA|784,219|830,961|Tue, 10 September 2019 16:54:00|20AY-I1Y
JOHD|946,812|700,766|Tue, 10 September 2019 16:57:00|658ZT-C98P
REBW|1,604|449,072|Tue, 10 September 2019 17:00:00|156VH-J64N
LBMO|504,045|895,784|Tue, 10 September 2019 17:04:00|477AZ-B11S
CDRR|968,416|178,075|Tue, 10 September 2019 17:07:00|39US-E75Y
HBOC|947,374|317,199|Tue, 10 September 2019 17:09:00|54IN-Y91U
CSAX|977,703|350,095|Tue, 10 September 2019 17:14:00|106WV-Z99U
MPTW|380,989|561,333|Tue, 10 September 2019 17:17:00|678ER-R61G
CTEW|232,772|707,208|Tue, 10 September 2019 17:20:00|125ZG-U72G
KDLC|563,452|199,169|Tue, 10 September 2019 17:25:00|814MJ-L57D
DSJH|984,212|95,143|Tue, 10 September 2019 17:27:00|847BG-O93U
DGAF|307,027|332,787|Tue, 10 September 2019 17:30:00|42KE-P13E
JLGA|985,592|356,648|Tue, 10 September 2019 17:32:00|8LP-S48R
ABRB|665,490|425,254|Tue, 10 September 2019 17:35:00|193XP-S92S
QUIY|685,665|511,226|Tue, 10 September 2019 17:36:00|409BA-S33M
MMCX|950,784|500,845|Tue, 10 September 2019 17:40:00|80LS-O91J
LBD1Z|122,524|183,385|Tue, 10 September 2019 17:42:00|288HU-N18C
ALMB|219,390|637,227|Tue, 10 September 2019 17:44:00|714QW-Z5F
RMUM|858,253|984,348|Tue, 10 September 2019 17:45:00|792WJ-G38Q
PETM|576,874|75,614|Tue, 10 September 2019 17:46:00|795BX-P8A
NLAP|130,374|259,820|Tue, 10 September 2019 17:48:00|956LA-A92F
RCLN|931,393|320,859|Tue, 10 September 2019 17:51:00|854IN-N81R
RICO|242,487|872,999|Tue, 10 September 2019 17:53:00|979PF-A93W
JRMT|960,915|256,534|Tue, 10 September 2019 17:57:00|832IF-L48X
ANJU|50,367|281,679|Tue, 10 September 2019 17:58:00|92LZ-M90W
CCGC|829,100|380,896|Tue, 10 September 2019 18:00:00|642NH-Y32A
ALMB|376,084|180,576|Tue, 10 September 2019 18:01:00|333IV-V35J
MOAL|105,956|643,673|Tue, 10 September 2019 18:05:00|458CO-E85P
ELGV|930,749|682,891|Tue, 10 September 2019 18:06:00|73BK-L71O
MOOM|883,076|737,976|Tue, 10 September 2019 18:08:00|974CG-E40T
VBLF|713,371|509,651|Tue, 10 September 2019 18:11:00|287JU-B54J
JEPX|170,783|508,283|Tue, 10 September 2019 18:13:00|417OW-S42A
RMIU|698,066|397,155|Tue, 10 September 2019 18:16:00|15MH-D49J
TJEO|933,771|85,961|Tue, 10 September 2019 18:18:00|758LK-J88E
MPDJ|669,111|939,051|Tue, 10 September 2019 18:23:00|398ZC-V35X
PGMQ|87,421|600,518|Tue, 10 September 2019 18:28:00|600MP-F64W
NJRG|151,654|311,615|Tue, 10 September 2019 18:31:00|359WP-U94F
BDNB|885,910|656,000|Tue, 10 September 2019 18:32:00|211GC-O69L
FERN|725,355|794,726|Tue, 10 September 2019 18:35:00|39LK-P36G
JAYV|608,559|965,087|Tue, 10 September 2019 18:36:00|237SQ-M89K
RAYW|403,315|664,485|Tue, 10 September 2019 18:37:00|336KS-Z28B
RJLF|81,095|250,134|Tue, 10 September 2019 18:41:00|976RM-S51H
BDCQ|859,335|63,935|Tue, 10 September 2019 18:45:00|484IF-P48C
HCHC|960,698|136,956|Tue, 10 September 2019 18:51:00|700QR-B94G
RYAJ|973,785|550,149|Tue, 10 September 2019 18:57:00|360QP-O66U
TJEO|74,659|473,287|Tue, 10 September 2019 18:59:00|945ND-U47N
DMCZ|288,901|725,894|Tue, 10 September 2019 19:00:00|381DK-C26Z
DAOO|959,603|849,455|Tue, 10 September 2019 19:05:00|352GE-S44C
ABCM|38,920|64,215|Tue, 10 September 2019 19:07:00|119NC-Y58J
